vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_lat,from_long,to_lat,to_long,Car_Cancellation,trip_distance_km
12.0,2.0,1.0,393.0,516.0,15.0,32.0,1.0,0.0,13.19956,77.70688,12.98275,77.64503,0,
12.0,2.0,2.0,105.0,1384.0,15.0,49.0,0.0,0.0,13.01766,77.64503,13.02853,77.54625,0,10.7693659108283
85.0,2.0,2.0,393.0,1155.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.90245,77.66081,0,33.41191253406944
85.0,2.0,3.0,25.0,516.0,15.0,49.0,0.0,0.0,12.98059,77.57475,12.98275,77.64503,0,
12.0,1.0,3.0,590.0,516.0,15.0,49.0,0.0,0.0,13.00826,77.56433,12.98275,77.64503,0,
12.0,2.0,2.0,644.0,393.0,15.0,49.0,0.0,1.0,12.91445,77.49591,13.19956,77.70688,0,39.08058655115845
12.0,2.0,2.0,492.0,25.0,15.0,49.0,0.0,0.0,12.851218,77.521664,12.98059,77.57475,0,15.49342354066279
12.0,2.0,2.0,492.0,585.0,15.0,49.0,0.0,0.0,12.851218,77.521664,12.97677,77.5727,0,15.016619108453542
12.0,2.0,2.0,571.0,25.0,15.0,49.0,1.0,0.0,12.95185,77.69642,12.98059,77.57475,0,13.565913941243071
12.0,2.0,2.0,448.0,788.0,15.0,49.0,0.0,0.0,12.92732,77.63575,12.92471,77.49867,0,14.859183156678036
12.0,2.0,2.0,1026.0,1384.0,15.0,49.0,0.0,0.0,13.10482,77.57631,13.02853,77.54625,0,9.08645620302015
12.0,2.0,2.0,1268.0,220.0,15.0,49.0,1.0,0.0,12.916669,77.592398,12.99722,77.62003,0,9.444112661894692
12.0,2.0,2.0,271.0,393.0,15.0,49.0,0.0,0.0,12.95641,77.64076,13.19956,77.70688,0,27.969431072499635
28.0,2.0,2.0,396.0,393.0,15.0,49.0,0.0,0.0,12.92073,77.66482,13.19956,77.70688,0,31.337420112691678
12.0,2.0,2.0,58.0,1021.0,15.0,49.0,0.0,0.0,12.88963,77.60119,13.02853,77.54625,0,16.55266941375357
12.0,2.0,2.0,58.0,1021.0,15.0,49.0,0.0,0.0,12.88963,77.60119,13.02853,77.54625,0,16.55266941375357
12.0,2.0,2.0,1021.0,58.0,15.0,49.0,0.0,0.0,13.02853,77.54625,12.88963,77.60119,0,16.55266941375357
28.0,2.0,2.0,1021.0,58.0,15.0,49.0,0.0,0.0,13.02853,77.54625,12.88963,77.60119,0,16.55266941375357
28.0,2.0,2.0,1390.0,455.0,15.0,49.0,0.0,0.0,12.969368,77.641302,12.999874,77.67812,0,5.236495901231573
12.0,2.0,2.0,1390.0,455.0,15.0,49.0,0.0,0.0,12.969368,77.641302,12.999874,77.67812,0,5.236495901231573
12.0,1.0,3.0,1248.0,516.0,15.0,49.0,0.0,0.0,12.978945,77.574849,12.98275,77.64503,0,
12.0,2.0,2.0,492.0,1021.0,15.0,49.0,0.0,0.0,12.851218,77.521664,13.02853,77.54625,0,19.895412422282483
28.0,2.0,2.0,352.0,105.0,15.0,49.0,0.0,0.0,13.03369,77.62821,13.01766,77.64503,0,2.5490123341617914
12.0,2.0,2.0,1371.0,1281.0,15.0,49.0,0.0,0.0,13.000418,77.674835,12.934634,77.611283,0,10.04639547398529
12.0,2.0,2.0,571.0,1384.0,15.0,49.0,0.0,0.0,12.95185,77.69642,13.02853,77.54625,0,18.369519601332662
28.0,2.0,2.0,832.0,572.0,15.0,49.0,0.0,0.0,12.88019,77.64558,12.91873,77.61494,1,5.421655460175693
12.0,2.0,2.0,1320.0,1270.0,15.0,49.0,1.0,0.0,12.840674,77.65966,12.921772,77.620358,0,9.973364576487608
12.0,2.0,2.0,1096.0,452.0,15.0,49.0,1.0,0.0,12.96519,77.71932,12.95278,77.59088,0,13.986368929546778
12.0,2.0,2.0,846.0,1288.0,15.0,49.0,1.0,0.0,12.98635,77.58203,12.953622,77.51622,0,8.00596687593833
85.0,2.0,2.0,393.0,1383.0,15.0,49.0,1.0,0.0,13.19956,77.70688,12.930451,77.685822,0,30.010361637642585
12.0,2.0,2.0,590.0,393.0,15.0,49.0,0.0,0.0,13.00826,77.56433,13.19956,77.70688,0,26.28335677613149
12.0,2.0,2.0,353.0,1393.0,15.0,49.0,0.0,0.0,13.03241,77.59914,13.19966,77.70688,0,21.954372627464537
12.0,2.0,2.0,393.0,142.0,15.0,49.0,1.0,0.0,13.19956,77.70688,12.91281,77.60923,0,33.593831304551045
65.0,2.0,3.0,571.0,516.0,15.0,49.0,0.0,0.0,12.95185,77.69642,12.98275,77.64503,0,
12.0,2.0,2.0,1041.0,393.0,15.0,49.0,1.0,0.0,12.974408,77.6648,13.19956,77.70688,0,25.447211220343856
12.0,2.0,2.0,142.0,393.0,15.0,49.0,1.0,0.0,12.91281,77.60923,13.19956,77.70688,0,33.593831304551045
12.0,2.0,2.0,1205.0,392.0,15.0,49.0,1.0,0.0,13.01899,77.54744,12.986284,77.735245,0,20.669962338950867
12.0,2.0,2.0,209.0,1393.0,15.0,49.0,0.0,0.0,12.97842,77.62972,13.19966,77.70688,0,25.981439499957894
12.0,2.0,2.0,1147.0,393.0,15.0,49.0,1.0,0.0,13.03064,77.6491,13.19956,77.70688,0,19.79788136000227
86.0,2.0,2.0,89.0,393.0,15.0,49.0,0.0,0.0,12.96519,77.71932,13.19956,77.70688,0,26.09556156595714
12.0,2.0,2.0,561.0,393.0,15.0,49.0,1.0,0.0,13.00983,77.62967,13.19956,77.70688,0,22.69368158576641
12.0,2.0,2.0,1096.0,585.0,15.0,49.0,0.0,0.0,12.96519,77.71932,12.97677,77.5727,0,15.939494929566724
12.0,2.0,2.0,977.0,25.0,15.0,49.0,0.0,0.0,12.969933,77.533286,12.98059,77.57475,0,4.646511515197008
12.0,2.0,1.0,788.0,516.0,15.0,32.0,0.0,0.0,12.92471,77.49867,12.98275,77.64503,0,
12.0,2.0,2.0,293.0,168.0,15.0,49.0,0.0,0.0,12.849482,77.663187,12.99313,77.59828,0,17.453356059201703
12.0,2.0,2.0,293.0,1189.0,15.0,49.0,0.0,0.0,12.849482,77.663187,12.91873,77.61494,0,9.30809897525585
12.0,2.0,2.0,269.0,1390.0,15.0,49.0,1.0,0.0,12.9744,77.69183,12.969368,77.641302,0,5.503592941788657
12.0,1.0,3.0,1248.0,516.0,15.0,49.0,0.0,0.0,12.978945,77.574849,12.98275,77.64503,0,
12.0,2.0,2.0,1086.0,393.0,15.0,49.0,1.0,0.0,12.907487,77.64729,13.19956,77.70688,0,33.11228283818079
12.0,1.0,3.0,601.0,516.0,15.0,49.0,0.0,0.0,13.02434,77.56593,12.98275,77.64503,0,
12.0,2.0,2.0,1237.0,393.0,15.0,49.0,1.0,0.0,12.92645,77.61206,13.19956,77.70688,0,32.05820873912168
12.0,2.0,2.0,142.0,1239.0,15.0,49.0,0.0,0.0,12.91281,77.60923,12.97251,77.61954,0,6.7317060786042955
12.0,2.0,2.0,1012.0,1257.0,15.0,49.0,0.0,0.0,12.94899,77.59777,12.934477,77.611284,0,2.1792363992361925
28.0,1.0,3.0,1285.0,516.0,15.0,49.0,0.0,0.0,12.993032,77.661494,12.98275,77.64503,0,
12.0,2.0,2.0,1257.0,1384.0,15.0,49.0,0.0,0.0,12.934477,77.611284,13.02853,77.54625,0,12.61068312398288
12.0,2.0,3.0,731.0,516.0,15.0,49.0,1.0,0.0,13.04937,77.51179,12.98275,77.64503,0,
12.0,2.0,2.0,1085.0,393.0,15.0,49.0,0.0,0.0,12.911942,77.651582,13.19956,77.70688,0,32.53775817165943
86.0,2.0,2.0,572.0,293.0,15.0,49.0,0.0,0.0,12.91873,77.61494,12.849482,77.663187,0,9.30809897525585
12.0,2.0,2.0,601.0,572.0,15.0,49.0,0.0,0.0,13.02434,77.56593,12.91873,77.61494,0,12.888267502478303
24.0,2.0,2.0,393.0,293.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.849482,77.663187,0,39.21363056027442
87.0,2.0,3.0,1096.0,516.0,15.0,49.0,0.0,0.0,12.96519,77.71932,12.98275,77.64503,0,
28.0,2.0,2.0,1155.0,393.0,15.0,49.0,0.0,0.0,12.90245,77.66081,13.19956,77.70688,0,33.41191253406944
12.0,2.0,2.0,393.0,1096.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.96519,77.71932,0,26.09556156595714
85.0,2.0,2.0,479.0,1033.0,15.0,49.0,1.0,0.0,13.02298,77.60922,12.906358,77.599547,0,13.010066949815636
12.0,2.0,2.0,570.0,393.0,15.0,49.0,0.0,0.0,12.94832,77.5882,13.19956,77.70688,0,30.752127635455068
12.0,2.0,2.0,1373.0,585.0,15.0,49.0,0.0,0.0,13.037255,77.58166,12.97677,77.5727,0,6.795320226878858
12.0,1.0,3.0,293.0,516.0,15.0,49.0,0.0,0.0,12.849482,77.663187,12.98275,77.64503,0,
12.0,1.0,3.0,145.0,516.0,15.0,49.0,0.0,0.0,12.99067,77.65587,12.98275,77.64503,0,
12.0,2.0,2.0,601.0,1085.0,15.0,49.0,0.0,0.0,13.02434,77.56593,12.911942,77.651582,0,15.567338260199401
86.0,2.0,2.0,572.0,601.0,15.0,49.0,0.0,0.0,12.91873,77.61494,13.02434,77.56593,0,12.888267502478303
87.0,1.0,3.0,1230.0,516.0,15.0,49.0,0.0,0.0,13.02239,77.59492,12.98275,77.64503,0,
12.0,2.0,2.0,1281.0,393.0,15.0,49.0,0.0,0.0,12.934634,77.611283,13.19956,77.70688,0,31.225270059089773
12.0,2.0,2.0,1038.0,393.0,15.0,49.0,0.0,0.0,12.981266,77.637162,13.19956,77.70688,0,25.42051473054467
12.0,2.0,2.0,168.0,1095.0,15.0,49.0,0.0,0.0,12.99313,77.59828,12.92415,77.67229,0,11.097383869142744
24.0,1.0,3.0,51.0,516.0,15.0,49.0,1.0,0.0,12.96158,77.61425,12.98275,77.64503,0,
12.0,1.0,3.0,308.0,516.0,15.0,49.0,0.0,0.0,12.99049,77.69798,12.98275,77.64503,0,
12.0,2.0,2.0,168.0,269.0,15.0,49.0,0.0,0.0,12.99313,77.59828,12.9744,77.69183,0,10.348087191778562
12.0,2.0,2.0,515.0,393.0,15.0,49.0,1.0,0.0,12.97896,77.67345,13.19956,77.70688,0,24.7953730259612
12.0,2.0,2.0,197.0,353.0,15.0,49.0,1.0,0.0,12.9119,77.54682,13.03241,77.59914,0,14.55001836674356
12.0,1.0,3.0,136.0,516.0,15.0,49.0,0.0,0.0,12.90796,77.62418,12.98275,77.64503,0,
65.0,2.0,3.0,974.0,516.0,15.0,49.0,0.0,1.0,13.07557,77.55904,12.98275,77.64503,0,
12.0,2.0,2.0,776.0,1384.0,15.0,49.0,0.0,0.0,13.01508,77.67796,13.02853,77.54625,0,14.34703003563665
12.0,2.0,2.0,67.0,1054.0,15.0,49.0,1.0,0.0,12.94379,77.58526,12.90184,77.581587,0,4.681582003473108
12.0,2.0,2.0,1189.0,585.0,15.0,49.0,1.0,0.0,12.91873,77.61494,12.97677,77.5727,1,7.912270511394131
12.0,2.0,2.0,393.0,1119.0,15.0,49.0,0.0,1.0,13.19956,77.70688,12.93022,77.56039,0,33.8928862324368
12.0,2.0,2.0,451.0,83.0,15.0,49.0,0.0,1.0,12.9739,77.57914,12.92415,77.67229,0,11.51084172563679
12.0,2.0,2.0,585.0,61.0,15.0,49.0,1.0,0.0,12.97677,77.5727,12.96298,77.71229,0,15.203238032328857
12.0,2.0,2.0,353.0,1332.0,15.0,49.0,0.0,0.0,13.03241,77.59914,12.927962,77.599824,0,11.614324170129832
12.0,2.0,2.0,667.0,585.0,15.0,49.0,0.0,0.0,12.97165,77.51316,12.97677,77.5727,0,6.4766025986651306
12.0,2.0,2.0,352.0,112.0,15.0,49.0,0.0,0.0,13.03369,77.62821,12.93331,77.56666,0,13.002352960208095
12.0,2.0,2.0,1371.0,1150.0,15.0,49.0,0.0,0.0,13.000418,77.674835,12.99287,77.71662,0,4.604398169841779
12.0,2.0,2.0,393.0,142.0,15.0,49.0,1.0,0.0,13.19956,77.70688,12.91281,77.60923,0,33.593831304551045
12.0,2.0,2.0,1324.0,393.0,15.0,49.0,1.0,0.0,12.832201,77.678208,13.19956,77.70688,0,40.96639249100751
12.0,2.0,2.0,393.0,1056.0,15.0,49.0,1.0,0.0,13.19956,77.70688,12.919199,77.60931,0,32.91747427185774
12.0,2.0,2.0,1270.0,136.0,15.0,49.0,1.0,0.0,12.921772,77.620358,12.90796,77.62418,0,1.590706762025893
12.0,2.0,2.0,293.0,571.0,15.0,49.0,0.0,0.0,12.849482,77.663187,12.95185,77.69642,0,11.939139764259087
12.0,2.0,2.0,1010.0,83.0,15.0,49.0,0.0,1.0,12.96691,77.74935,12.92415,77.67229,0,9.609608120300765
12.0,2.0,2.0,479.0,168.0,15.0,49.0,1.0,0.0,13.02298,77.60922,12.99313,77.59828,0,3.524444843041907
65.0,2.0,1.0,1376.0,516.0,15.0,44.0,0.0,0.0,12.870296,77.537457,12.98275,77.64503,0,
24.0,2.0,3.0,393.0,516.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.98275,77.64503,0,
12.0,2.0,2.0,128.0,1335.0,15.0,49.0,1.0,0.0,13.04346,77.5799,12.894848,77.598843,0,16.65189596555723
12.0,2.0,2.0,450.0,393.0,15.0,49.0,0.0,0.0,12.9334,77.62652,13.19956,77.70688,0,30.84908598162085
24.0,2.0,1.0,455.0,516.0,1.0,146.0,1.0,0.0,12.999874,77.67812,12.98275,77.64503,0,
12.0,2.0,2.0,1371.0,344.0,15.0,49.0,1.0,0.0,13.000418,77.674835,12.94788,77.67092,0,5.857341020772097
12.0,2.0,2.0,1295.0,167.0,15.0,49.0,1.0,0.0,12.929071,77.627708,12.99036,77.58913,0,7.99502425585455
85.0,2.0,2.0,1375.0,393.0,15.0,49.0,0.0,0.0,12.94371,77.600549,13.19956,77.70688,0,30.692043524193892
12.0,2.0,2.0,357.0,168.0,15.0,49.0,1.0,0.0,13.03064,77.6491,12.99313,77.59828,0,6.907296498259431
12.0,1.0,3.0,731.0,516.0,15.0,49.0,1.0,0.0,13.04937,77.51179,12.98275,77.64503,0,
12.0,1.0,3.0,541.0,516.0,15.0,49.0,1.0,0.0,12.93524,77.61997,12.98275,77.64503,0,
12.0,1.0,3.0,455.0,516.0,15.0,49.0,0.0,0.0,12.999874,77.67812,12.98275,77.64503,0,
24.0,2.0,2.0,105.0,393.0,15.0,49.0,0.0,0.0,13.01766,77.64503,13.19956,77.70688,0,21.306601872298977
12.0,2.0,1.0,393.0,516.0,1.0,116.0,1.0,0.0,13.19956,77.70688,12.98275,77.64503,0,
85.0,2.0,2.0,572.0,1205.0,15.0,49.0,0.0,0.0,12.91873,77.61494,13.01899,77.54744,0,13.333584283225173
12.0,2.0,2.0,393.0,1078.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.992123,77.581667,0,26.756993181005036
86.0,1.0,3.0,1038.0,516.0,15.0,49.0,0.0,0.0,12.981266,77.637162,12.98275,77.64503,0,
12.0,2.0,2.0,58.0,1395.0,15.0,49.0,1.0,0.0,12.88963,77.60119,13.005603,77.628214,0,13.223956868354737
12.0,2.0,2.0,393.0,936.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.97251,77.61954,0,26.960795463612342
87.0,2.0,1.0,1333.0,516.0,15.0,148.0,0.0,0.0,12.895675,77.602293,12.98275,77.64503,0,
12.0,2.0,2.0,392.0,297.0,15.0,49.0,1.0,0.0,12.986284,77.735245,12.99789,77.61488,0,13.105059970080644
85.0,1.0,3.0,1078.0,516.0,15.0,49.0,0.0,0.0,12.992123,77.581667,12.98275,77.64503,0,
12.0,2.0,2.0,34.0,585.0,15.0,49.0,1.0,0.0,12.96467,77.67424,12.97677,77.5727,1,11.084607945797435
12.0,2.0,2.0,1270.0,1089.0,15.0,49.0,1.0,0.0,12.921772,77.620358,12.99517,77.731147,0,14.516901141107775
28.0,2.0,2.0,344.0,393.0,15.0,49.0,0.0,0.0,12.94788,77.67092,13.19956,77.70688,0,28.25527951554721
12.0,2.0,2.0,571.0,392.0,15.0,49.0,1.0,0.0,12.95185,77.69642,12.986284,77.735245,0,5.688530024348374
28.0,2.0,2.0,393.0,344.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.94788,77.67092,0,28.25527951554721
12.0,2.0,2.0,1161.0,393.0,15.0,49.0,1.0,0.0,12.92732,77.63575,13.19956,77.70688,0,31.236790056832312
12.0,2.0,2.0,968.0,1301.0,15.0,49.0,1.0,0.0,12.96555,77.61912,12.937222,77.626915,0,3.2612268820572234
12.0,2.0,2.0,1039.0,1077.0,15.0,49.0,1.0,0.0,12.979949,77.642913,12.990236,77.586393,0,6.229938444377044
28.0,2.0,2.0,414.0,393.0,15.0,49.0,0.0,0.0,13.00397,77.59964,13.19956,77.70688,0,24.65543113625142
12.0,2.0,2.0,1384.0,147.0,15.0,49.0,0.0,0.0,13.02853,77.54625,12.977544,77.6688,0,14.437257148239155
65.0,2.0,1.0,293.0,516.0,1.0,146.0,1.0,0.0,12.849482,77.663187,12.98275,77.64503,0,
85.0,2.0,3.0,278.0,516.0,15.0,49.0,1.0,0.0,13.00472,77.55381,12.98275,77.64503,0,
12.0,2.0,2.0,271.0,393.0,15.0,49.0,0.0,0.0,12.95641,77.64076,13.19956,77.70688,0,27.969431072499635
12.0,2.0,2.0,1166.0,83.0,15.0,49.0,1.0,0.0,12.997198,77.669514,12.92415,77.67229,1,8.128135292918865
28.0,2.0,2.0,1330.0,393.0,15.0,49.0,1.0,0.0,12.953434,77.70651,13.19956,77.70688,0,27.367991856611173
85.0,2.0,2.0,601.0,393.0,15.0,49.0,0.0,0.0,13.02434,77.56593,13.19956,77.70688,0,24.750932690320713
12.0,1.0,3.0,83.0,516.0,15.0,49.0,0.0,0.0,12.92415,77.67229,12.98275,77.64503,0,
12.0,2.0,2.0,89.0,392.0,15.0,49.0,1.0,0.0,12.96519,77.71932,12.986284,77.735245,0,2.9118983302913684
12.0,2.0,3.0,149.0,516.0,15.0,49.0,1.0,0.0,12.93022,77.56039,12.98275,77.64503,0,
12.0,2.0,2.0,590.0,1010.0,15.0,49.0,0.0,0.0,13.00826,77.56433,12.96691,77.74935,0,20.567517514451996
12.0,2.0,2.0,1295.0,167.0,15.0,49.0,1.0,0.0,12.929071,77.627708,12.99036,77.58913,0,7.99502425585455
12.0,2.0,2.0,571.0,392.0,15.0,49.0,1.0,0.0,12.95185,77.69642,12.986284,77.735245,0,5.688530024348374
12.0,2.0,2.0,1034.0,572.0,15.0,49.0,0.0,0.0,13.047926,77.597766,12.91873,77.61494,0,14.485957208997618
12.0,2.0,2.0,209.0,1026.0,15.0,49.0,0.0,0.0,12.97842,77.62972,13.10482,77.57631,0,15.199303470030195
12.0,2.0,2.0,393.0,1056.0,15.0,49.0,1.0,0.0,13.19956,77.70688,12.919199,77.60931,0,32.91747427185774
12.0,2.0,2.0,1010.0,1371.0,15.0,49.0,0.0,0.0,12.96691,77.74935,13.000418,77.674835,0,8.892113312760989
12.0,2.0,2.0,92.0,393.0,15.0,49.0,1.0,0.0,12.99569,77.6835,13.19956,77.70688,0,22.810286183428428
12.0,2.0,2.0,776.0,585.0,15.0,49.0,0.0,0.0,13.01508,77.67796,12.97677,77.5727,0,12.174196398093866
65.0,2.0,3.0,1008.0,516.0,15.0,49.0,1.0,0.0,12.99176,77.55087,12.98275,77.64503,0,
12.0,1.0,3.0,540.0,516.0,15.0,49.0,0.0,0.0,12.92768,77.62664,12.98275,77.64503,0,
28.0,2.0,2.0,585.0,1282.0,15.0,49.0,1.0,0.0,12.97677,77.5727,12.959687,77.747099,0,18.99290515632907
12.0,2.0,2.0,667.0,393.0,15.0,49.0,0.0,0.0,12.97165,77.51316,13.19956,77.70688,0,32.90067833046985
12.0,2.0,2.0,1295.0,218.0,15.0,49.0,1.0,0.0,12.929071,77.627708,12.96799,77.58882,0,6.040488508872043
24.0,1.0,3.0,603.0,516.0,15.0,49.0,0.0,0.0,12.97357,77.61043,12.98275,77.64503,0,
12.0,2.0,2.0,49.0,186.0,15.0,49.0,1.0,0.0,12.78091,77.77131,12.80257,77.70453,0,7.631334099624947
12.0,2.0,2.0,363.0,1039.0,15.0,49.0,0.0,0.0,12.99287,77.71662,12.979949,77.642913,0,8.114431587458807
12.0,2.0,2.0,142.0,393.0,15.0,49.0,1.0,0.0,12.91281,77.60923,13.19956,77.70688,0,33.593831304551045
12.0,2.0,2.0,142.0,393.0,15.0,49.0,0.0,0.0,12.91281,77.60923,13.19956,77.70688,0,33.593831304551045
12.0,2.0,2.0,1263.0,1393.0,15.0,49.0,0.0,0.0,12.96897,77.59456,13.19966,77.70688,0,28.390022580141316
12.0,2.0,2.0,58.0,1384.0,15.0,49.0,0.0,0.0,12.88963,77.60119,13.02853,77.54625,0,16.55266941375357
12.0,2.0,2.0,85.0,1393.0,15.0,49.0,0.0,0.0,12.95755,77.71803,13.19966,77.70688,0,26.948477215132943
12.0,2.0,2.0,1033.0,1371.0,15.0,49.0,0.0,0.0,12.906358,77.599547,13.000418,77.674835,0,13.264744397595482
12.0,2.0,2.0,112.0,1165.0,15.0,49.0,0.0,0.0,12.93331,77.56666,12.990947,77.687112,0,14.540930468699818
12.0,2.0,2.0,1189.0,393.0,15.0,49.0,1.0,0.0,12.91873,77.61494,13.19956,77.70688,0,32.77645746550636
12.0,2.0,2.0,1390.0,293.0,15.0,49.0,0.0,0.0,12.969368,77.641302,12.849482,77.663187,0,13.540100064415515
86.0,2.0,2.0,1010.0,1086.0,15.0,49.0,0.0,0.0,12.96691,77.74935,12.907487,77.64729,0,12.883858291621445
28.0,2.0,1.0,590.0,516.0,15.0,146.0,0.0,0.0,12.969368,77.63575,12.98275,77.64503,0,
12.0,2.0,2.0,1152.0,25.0,15.0,49.0,0.0,0.0,12.87153,77.60206,12.98059,77.57475,0,12.482886652963089
12.0,2.0,2.0,1026.0,293.0,15.0,49.0,1.0,0.0,13.10482,77.57631,12.849482,77.663187,0,29.912154561929093
12.0,2.0,2.0,571.0,1068.0,15.0,49.0,1.0,0.0,12.95185,77.69642,13.044009,77.606805,0,14.116882362141945
12.0,1.0,3.0,1163.0,516.0,15.0,49.0,1.0,0.0,13.00794,77.7329,12.98275,77.64503,0,
12.0,2.0,3.0,471.0,516.0,15.0,49.0,0.0,0.0,13.01854,77.63524,12.98275,77.64503,0,
12.0,2.0,2.0,1280.0,393.0,15.0,49.0,1.0,0.0,12.966054,77.717837,13.19956,77.70688,0,25.991788827014616
12.0,2.0,2.0,1063.0,585.0,15.0,49.0,0.0,0.0,12.934477,77.611284,12.97677,77.5727,0,6.292683460201732
12.0,2.0,2.0,1384.0,83.0,15.0,49.0,0.0,0.0,13.02853,77.54625,12.92415,77.67229,0,17.92283246487004
28.0,2.0,2.0,590.0,171.0,15.0,49.0,1.0,0.0,13.00826,77.56433,12.98479,77.66128,0,10.823534087022654
12.0,2.0,2.0,293.0,393.0,15.0,49.0,0.0,0.0,12.849482,77.663187,13.19956,77.70688,0,39.21363056027442
12.0,1.0,3.0,1183.0,516.0,15.0,49.0,1.0,0.0,12.965563,77.668576,12.98275,77.64503,0,
12.0,2.0,2.0,1066.0,452.0,15.0,49.0,1.0,0.0,12.993879,77.660905,12.95278,77.59088,0,8.857634639660265
12.0,2.0,2.0,1044.0,393.0,15.0,49.0,1.0,0.0,12.968887,77.644329,13.19956,77.70688,0,26.529286137379927
12.0,2.0,2.0,182.0,585.0,15.0,49.0,0.0,0.0,12.94574,77.64928,12.97677,77.5727,0,8.987090255127685
12.0,1.0,3.0,1150.0,516.0,15.0,49.0,0.0,0.0,12.99287,77.71662,12.98275,77.64503,1,
85.0,2.0,2.0,393.0,1222.0,15.0,49.0,0.0,0.0,13.19956,77.70688,13.012419,77.555151,0,26.514736138205286
85.0,2.0,2.0,788.0,393.0,15.0,49.0,0.0,0.0,12.92471,77.49867,13.19956,77.70688,0,37.982381554837524
85.0,2.0,2.0,393.0,788.0,15.0,49.0,0.0,0.0,13.19956,77.70688,12.92471,77.49867,0,37.982381554837524
85.0,2.0,2.0,1222.0,393.0,15.0,49.0,0.0,0.0,13.012419,77.555151,13.19956,77.70688,0,26.514736138205286
12.0,2.0,2.0,571.0,572.0,15.0,49.0,1.0,0.0,12.95185,77.69642,12.91873,77.61494,0,9.567450313737016
28.0,2.0,2.0,1330.0,393.0,15.0,49.0,0.0,0.0,12.953434,77.70651,13.19956,77.70688,0,27.367991856611173
12.0,2.0,2.0,1365.0,136.0,15.0,49.0,0.0,0.0,12.845653,77.677925,12.90796,77.62418,1,9.05213412451851
85.0,2.0,2.0,832.0,393.0,15.0,49.0,0.0,0.0,12.88019,77.64558,13.19956,77.70688,0,36.1278421924
12.0,2.0,3.0,83.0,516.0,15.0,49.0,0.0,0.0,12.92415,77.67229,12.98275,77.64503,0,
12.0,2.0,1.0,1350.0,516.0,15.0,55.0,1.0,0.0,12.909202,77.5662,12.98275,77.64503,0,
12.0,2.0,2.0,601.0,393.0,15.0,49.0,0.0,0.0,13.02434,77.56593,13.19956,77.70688,0,24.750932690320713
12.0,2.0,1.0,463.0,516.0,1.0,58.0,1.0,0.0,12.96037,77.58132,12.98275,77.64503,0,
12.0,2.0,2.0,271.0,1084.0,15.0,49.0,0.0,0.0,12.95641,77.64076,12.892657,77.581866,0,9.53909159394323
12.0,2.0,2.0,1086.0,393.0,15.0,49.0,0.0,0.0,12.907487,77.64729,13.19956,77.70688,0,33.11228283818079
85.0,1.0,3.0,62.0,516.0,15.0,49.0,0.0,0.0,12.92433,77.65006,12.98275,77.64503,0,
54.0,2.0,1.0,85.0,516.0,15.0,55.0,1.0,0.0,12.95755,77.71803,12.98275,77.64503,0,
85.0,2.0,2.0,105.0,393.0,15.0,49.0,0.0,0.0,13.01766,77.64503,13.19956,77.70688,0,21.306601872298977
12.0,2.0,2.0,58.0,585.0,15.0,49.0,0.0,0.0,12.88963,77.60119,12.97677,77.5727,1,10.16956479941889
12.0,2.0,2.0,1089.0,149.0,15.0,49.0,1.0,0.0,12.99517,77.731147,12.93022,77.56039,0,19.86293840490995
85.0,2.0,2.0,822.0,1017.0,15.0,49.0,0.0,0.0,13.01024,77.58056,13.11084,77.60074,0,11.397776177281687
12.0,1.0,3.0,363.0,516.0,15.0,49.0,0.0,0.0,12.99287,77.71662,12.98275,77.64503,0,
12.0,2.0,2.0,1054.0,112.0,15.0,49.0,0.0,0.0,12.90184,77.581587,12.93331,77.56666,0,3.8551799103756963
12.0,1.0,3.0,58.0,516.0,15.0,49.0,1.0,0.0,12.88963,77.60119,12.98275,77.64503,0,
12.0,2.0,1.0,393.0,516.0,15.0,32.0,1.0,0.0,13.19956,77.70688,12.98275,77.64503,0,
85.0,2.0,2.0,271.0,393.0,15.0,49.0,0.0,0.0,12.95641,77.64076,13.19956,77.70688,0,27.969431072499635
12.0,2.0,2.0,271.0,1365.0,15.0,49.0,1.0,0.0,12.95641,77.64076,12.845653,77.677925,0,12.957667114702483
12.0,1.0,3.0,1155.0,516.0,15.0,49.0,0.0,0.0,12.90245,77.66081,12.98275,77.64503,0,
12.0,2.0,2.0,1026.0,393.0,15.0,49.0,0.0,0.0,13.10482,77.57631,13.19956,77.70688,0,17.63115476251208
12.0,2.0,1.0,393.0,516.0,15.0,58.0,0.0,0.0,13.19956,77.70688,12.98275,77.64503,0,
12.0,2.0,2.0,974.0,1017.0,15.0,49.0,1.0,0.0,13.07557,77.55904,13.11084,77.60074,1,5.981445453340885
87.0,2.0,3.0,571.0,516.0,15.0,49.0,0.0,0.0,12.95185,77.69642,12.98275,77.64503,0,
12.0,2.0,2.0,413.0,1021.0,15.0,49.0,1.0,0.0,12.92171,77.59017,13.02853,77.54625,0,12.79574554453275
